Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2010","2010","t","5018","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2010","2010","1000 USD","17968","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2010","2010","t","53247","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2010","2010","1000 USD","179683","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2011","2011","t","2890","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2011","2011","1000 USD","12396","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2011","2011","t","67326","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2011","2011","1000 USD","268498","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2012","2012","t","4400","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2012","2012","1000 USD","11726","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2012","2012","t","39661","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2012","2012","1000 USD","140564","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2013","2013","t","3276","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2013","2013","1000 USD","12545","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2013","2013","t","37531","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2013","2013","1000 USD","177980","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2014","2014","t","2108.96","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2014","2014","1000 USD","8675","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2014","2014","t","31911.34","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2014","2014","1000 USD","139062","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2015","2015","t","2671.63","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2015","2015","1000 USD","6386","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2015","2015","t","33195.44","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2015","2015","1000 USD","90380","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2016","2016","t","4086.81","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2016","2016","1000 USD","8043","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2016","2016","t","53115.85","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2016","2016","1000 USD","128216","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2017","2017","t","12455.98","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2017","2017","1000 USD","12458","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2017","2017","t","70958.65","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2017","2017","1000 USD","216079","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2018","2018","t","21590.2","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2018","2018","1000 USD","17354","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2018","2018","t","59971.16","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2018","2018","1000 USD","184875","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2019","2019","t","17002.32","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2019","2019","1000 USD","17793","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2019","2019","t","56933.92","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2019","2019","1000 USD","174046","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2020","2020","t","11814.58","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2020","2020","1000 USD","20406","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2020","2020","t","74473.57","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2020","2020","1000 USD","226654","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2021","2021","t","2703.97","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2021","2021","1000 USD","6729","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2021","2021","t","56585.59","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2021","2021","1000 USD","200063","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2022","2022","t","2160.03","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2022","2022","1000 USD","8875","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2022","2022","t","48020.58","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2022","2022","1000 USD","220760","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2023","2023","t","1326.91","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2023","2023","1000 USD","4961","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2023","2023","t","61767.19","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export value","22211","Whole milk powder","2023","2023","1000 USD","224415","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5610","Import quantity","22211","Whole milk powder","2024","2024","t","283.66","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5622","Import value","22211","Whole milk powder","2024","2024","1000 USD","1425","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","22211","Whole milk powder","2024","2024","t","35382.9","A","Official figure",""
