Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Indicator Code,Member State Code,Member State Name,Time Period,Data,Flag
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SE,Sweden,2016,925420.81,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,FR,France,2015,13629585.72,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,EU,European Union,2022,876778708.48,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,ES,Spain,2022,117155101.7,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BG,Bulgaria,2018,14178061,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,LV,Latvia,2015,2121459.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,EU,European Union,2014,113880346.74,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2020,11337736.38,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,LT,Lithuania,2015,3958999.22,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,LV,Latvia,2014,285177.61,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BG,Bulgaria,2020,26607043.47,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SE,Sweden,2021,2335112.38,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2022,19563114.53,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SE,Sweden,2017,1544127.34,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BG,Bulgaria,2016,7465963.51,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,FR,France,2018,38250180.26,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,FR,France,2022,42128353.22,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,FR,France,2017,56558987.84,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,ES,Spain,2018,80760073.61,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,FR,France,2020,52521614.17,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,HR,Croatia,2016,4432112.17,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BG,Bulgaria,2019,19860577.38,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,ES,Spain,2021,133719825.47,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,IT,Italy,2020,70181392.64,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,EU,European Union,2015,325901139.86,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,RO,Romania,2015,9854033.34,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,IT,Italy,2022,97680586.27,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,FI,Finland,2015,28821.22,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2018,10365989.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BG,Bulgaria,2021,15449040.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,ES,Spain,2020,79132497.1,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,IT,Italy,2017,43699287.88,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2017,12105914.4,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,CY,Cyprus,2015,15231,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BG,Bulgaria,2022,17677568.43,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,ES,Spain,2014,7037349.84,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,FR,France,2021,43851041.25,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,FR,France,2021,140208068.8,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PT,Portugal,2022,66097064.03,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LU,Luxembourg,2022,1453193.44,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,HU,Hungary,2016,11577274.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,IE,Ireland,2020,32438389.04,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,HU,Hungary,2020,84014145.02,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,EE,Estonia,2022,25352386.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PT,Portugal,2019,57658940.29,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,HU,Hungary,2019,97782212.96,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DE,Germany,2021,380794019.75,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,EE,Estonia,2019,20912713.63,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LU,Luxembourg,2019,1349594.13,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,IT,Italy,2017,29709156.1,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,HU,Hungary,2021,115313210.3,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LT,Lithuania,2016,4782170.01,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,FR,France,2018,74008215.41,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,IE,Ireland,2022,34976722.96,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LU,Luxembourg,2018,572061.87,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PT,Portugal,2018,46161598.58,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,EE,Estonia,2018,28020716.42,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,IE,Ireland,2018,24690814.24,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,FR,France,2019,119895655.95,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DE,Germany,2020,358251432.1,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DK,Denmark,2017,7930883.71,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SE,Sweden,2015,1973482.32,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LU,Luxembourg,2020,1357292.93,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,IE,Ireland,2021,35491517.03,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PT,Portugal,2020,45407231.24,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,EE,Estonia,2020,22185692.18,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DE,Germany,2022,358592746.61,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,EE,Estonia,2021,17712082.79,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,EE,Estonia,2016,14917141.82,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,HU,Hungary,2018,93850012.37,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LU,Luxembourg,2021,730449.87,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DE,Germany,2018,292775261.96,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PT,Portugal,2021,62231772.4,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2018,8733560.81,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BE,Belgium,2017,6088638.3,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,HU,Hungary,2014,0,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,AT,Austria,2019,73353502.05,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BG,Bulgaria,2020,142008977.98,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DK,Denmark,2022,7482097.65,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BG,Bulgaria,2022,61100997.5,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PL,Poland,2020,219766728.66,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,AT,Austria,2021,73408536.06,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2020,10562079.26,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PL,Poland,2018,314056193.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PL,Poland,2022,290475264,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,HU,Hungary,2015,90823258.06,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,FI,Finland,2015,7258092.82,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DK,Denmark,2019,11665648.7,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BG,Bulgaria,2021,79544664.05,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PL,Poland,2014,1579453.57,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DK,Denmark,2016,10521168.41,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SK,Slovakia,2017,12675495.03,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,AT,Austria,2016,27399318.71,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BG,Bulgaria,2019,123052393.59,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PL,Poland,2015,4911619.12,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DE,Germany,2017,220602177.42,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2019,10494013.91,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,LT,Lithuania,2015,1402032.11,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BG,Bulgaria,2018,118329571.71,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SE,Sweden,2017,30140430.94,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DK,Denmark,2020,8656270.05,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BG,Bulgaria,2016,4253119.17,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2016,1849582.11,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DK,Denmark,2021,7898874.37,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2021,18816427.08,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,DK,Denmark,2018,5588014.43,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,PL,Poland,2017,213227465.31,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,FI,Finland,2017,50461061.15,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,AT,Austria,2022,80254212.26,
